Timestamp,Date,Hour,DayOfWeek,ExpectedVolume,ActualVolume,AHT_minutes,RequiredAgents,ScheduledStaff,AttendanceRate,AvailableStaff,Handled,Backlog,SLA_Met
28-03-2023 21:00,28-03-2023,21,1,121,121,6,15,15,0.971,14,121,4405,1
28-03-2023 22:00,28-03-2023,22,1,70,70,6,9,7,0.981,6,60,4415,1
28-03-2023 23:00,28-03-2023,23,1,72,72,6,9,9,0.954,8,72,4415,1
29-03-2023 00:00,29-03-2023,0,2,35,35,6,5,7,0.96,6,35,4415,1
29-03-2023 01:00,29-03-2023,1,2,41,41,6,5,5,0.978,4,40,4416,1
29-03-2023 02:00,29-03-2023,2,2,37,37,6,5,6,0.99,5,37,4416,1
29-03-2023 03:00,29-03-2023,3,2,37,37,6,5,4,0.975,3,30,4423,1
29-03-2023 04:00,29-03-2023,4,2,38,38,6,5,7,0.958,6,38,4423,1
29-03-2023 05:00,29-03-2023,5,2,33,33,6,4,6,0.988,5,33,4423,1
29-03-2023 06:00,29-03-2023,6,2,105,105,6,13,13,0.916,11,105,4423,1
29-03-2023 07:00,29-03-2023,7,2,97,97,6,12,13,0.932,12,97,4423,1
29-03-2023 08:00,29-03-2023,8,2,103,103,6,13,13,0.974,12,103,4423,1
29-03-2023 09:00,29-03-2023,9,2,89,89,6,11,11,0.96,10,89,4423,1
29-03-2023 10:00,29-03-2023,10,2,128,128,6,16,18,0.972,17,128,4423,1
29-03-2023 11:00,29-03-2023,11,2,156,156,6,19,19,0.961,18,156,4423,1
29-03-2023 12:00,29-03-2023,12,2,150,150,6,18,17,0.971,16,150,4423,1
29-03-2023 13:00,29-03-2023,13,2,136,136,6,17,17,0.944,16,136,4423,1
29-03-2023 14:00,29-03-2023,14,2,136,136,6,17,16,0.971,15,136,4423,1
29-03-2023 15:00,29-03-2023,15,2,186,186,6,22,24,0.98,23,186,4423,1
29-03-2023 16:00,29-03-2023,16,2,154,154,6,19,20,0.984,19,154,4423,1
29-03-2023 17:00,29-03-2023,17,2,193,193,6,23,22,0.99,21,193,4423,1
29-03-2023 18:00,29-03-2023,18,2,158,158,6,19,20,0.965,19,158,4423,1
29-03-2023 19:00,29-03-2023,19,2,141,141,6,17,18,0.965,17,141,4423,1
29-03-2023 20:00,29-03-2023,20,2,130,130,6,16,15,0.93,13,130,4423,1
29-03-2023 21:00,29-03-2023,21,2,140,140,6,17,19,0.949,18,140,4423,1
29-03-2023 22:00,29-03-2023,22,2,70,70,6,9,7,0.956,6,60,4433,1
29-03-2023 23:00,29-03-2023,23,2,72,72,6,9,10,0.981,9,72,4433,1
30-03-2023 00:00,30-03-2023,0,3,37,37,6,5,6,0.948,5,37,4433,1
30-03-2023 01:00,30-03-2023,1,3,34,34,6,5,7,0.976,6,34,4433,1
30-03-2023 02:00,30-03-2023,2,3,39,39,6,5,7,0.96,6,39,4433,1
30-03-2023 03:00,30-03-2023,3,3,35,35,6,5,5,0.956,4,35,4433,1
30-03-2023 04:00,30-03-2023,4,3,36,36,6,5,7,0.965,6,36,4433,1
30-03-2023 05:00,30-03-2023,5,3,34,34,6,5,6,0.952,5,34,4433,1
30-03-2023 06:00,30-03-2023,6,3,77,77,6,10,9,0.951,8,77,4433,1
30-03-2023 07:00,30-03-2023,7,3,96,96,6,12,10,0.926,9,90,4439,1
30-03-2023 08:00,30-03-2023,8,3,116,116,6,14,14,0.955,13,116,4439,1
30-03-2023 09:00,30-03-2023,9,3,104,104,6,13,12,0.95,11,104,4439,1
30-03-2023 10:00,30-03-2023,10,3,146,146,6,18,16,0.95,15,146,4439,1
30-03-2023 11:00,30-03-2023,11,3,143,143,6,17,15,0.968,14,140,4442,1
30-03-2023 12:00,30-03-2023,12,3,146,146,6,18,16,0.973,15,146,4442,1
30-03-2023 13:00,30-03-2023,13,3,153,153,6,18,17,0.965,16,153,4442,1
30-03-2023 14:00,30-03-2023,14,3,132,132,6,16,16,0.98,15,132,4442,1
30-03-2023 15:00,30-03-2023,15,3,186,186,6,22,22,0.972,21,186,4442,1
30-03-2023 16:00,30-03-2023,16,3,180,180,6,22,20,0.954,19,180,4442,1
30-03-2023 17:00,30-03-2023,17,3,180,180,6,22,21,0.951,19,180,4442,1
30-03-2023 18:00,30-03-2023,18,3,176,176,6,21,19,0.966,18,176,4442,1
30-03-2023 19:00,30-03-2023,19,3,134,134,6,16,18,0.971,17,134,4442,1
30-03-2023 20:00,30-03-2023,20,3,141,141,6,17,17,0.988,16,141,4442,1
30-03-2023 21:00,30-03-2023,21,3,140,140,6,17,18,0.984,17,140,4442,1
30-03-2023 22:00,30-03-2023,22,3,71,71,6,9,7,0.949,6,60,4453,1
30-03-2023 23:00,30-03-2023,23,3,70,70,6,9,11,0.958,10,70,4453,1
31-03-2023 00:00,31-03-2023,0,4,37,37,6,5,5,0.973,4,37,4453,1
31-03-2023 01:00,31-03-2023,1,4,41,41,6,5,4,0.981,3,30,4464,0
31-03-2023 02:00,31-03-2023,2,4,33,33,6,4,4,0.979,3,30,4467,1
31-03-2023 03:00,31-03-2023,3,4,32,32,6,4,3,0.959,2,20,4479,0
31-03-2023 04:00,31-03-2023,4,4,37,37,6,5,4,0.935,3,30,4486,1
31-03-2023 05:00,31-03-2023,5,4,37,37,6,5,3,0.94,2,20,4503,0
31-03-2023 06:00,31-03-2023,6,4,99,99,6,12,10,0.965,9,90,4512,1
31-03-2023 07:00,31-03-2023,7,4,99,99,6,12,12,0.967,11,99,4512,1
31-03-2023 08:00,31-03-2023,8,4,96,96,6,12,14,0.938,13,96,4512,1
31-03-2023 09:00,31-03-2023,9,4,109,109,6,13,13,0.961,12,109,4512,1
31-03-2023 10:00,31-03-2023,10,4,127,127,6,15,16,0.973,15,127,4512,1
31-03-2023 11:00,31-03-2023,11,4,136,136,6,17,16,0.937,14,136,4512,1
31-03-2023 12:00,31-03-2023,12,4,145,145,6,18,17,0.982,16,145,4512,1
31-03-2023 13:00,31-03-2023,13,4,127,127,6,15,13,0.952,12,120,4519,1
31-03-2023 14:00,31-03-2023,14,4,144,144,6,17,19,0.985,18,144,4519,1
31-03-2023 15:00,31-03-2023,15,4,193,193,6,23,21,0.949,19,190,4522,1
31-03-2023 16:00,31-03-2023,16,4,171,171,6,21,22,0.939,20,171,4522,1
31-03-2023 17:00,31-03-2023,17,4,174,174,6,21,21,0.951,19,174,4522,1
31-03-2023 18:00,31-03-2023,18,4,153,153,6,18,18,0.958,17,153,4522,1
31-03-2023 19:00,31-03-2023,19,4,127,127,6,15,17,0.952,16,127,4522,1
31-03-2023 20:00,31-03-2023,20,4,130,130,6,16,14,0.956,13,130,4522,1
31-03-2023 21:00,31-03-2023,21,4,131,131,6,16,14,0.967,13,130,4523,1
31-03-2023 22:00,31-03-2023,22,4,81,81,6,10,11,0.957,10,81,4523,1
31-03-2023 23:00,31-03-2023,23,4,76,76,6,9,9,0.959,8,76,4523,1
01-04-2023 00:00,01-04-2023,0,5,30,30,6,4,2,0.926,1,10,4543,0
01-04-2023 01:00,01-04-2023,1,5,34,34,6,5,7,0.968,6,34,4543,1
01-04-2023 02:00,01-04-2023,2,5,34,34,6,5,5,0.958,4,34,4543,1
01-04-2023 03:00,01-04-2023,3,5,36,36,6,5,6,0.99,5,36,4543,1
01-04-2023 04:00,01-04-2023,4,5,37,26,6,4,6,0.941,5,26,4543,1
01-04-2023 05:00,01-04-2023,5,5,30,21,6,3,2,0.924,1,10,4554,0
01-04-2023 06:00,01-04-2023,6,5,82,58,6,7,8,0.972,7,58,4554,1
01-04-2023 07:00,01-04-2023,7,5,79,56,6,7,9,0.967,8,56,4554,1
01-04-2023 08:00,01-04-2023,8,5,86,86,6,11,9,0.94,8,80,4560,1
01-04-2023 09:00,01-04-2023,9,5,91,91,6,11,10,0.929,9,90,4561,1
01-04-2023 10:00,01-04-2023,10,5,142,142,6,17,18,0.99,17,142,4561,1
01-04-2023 11:00,01-04-2023,11,5,131,131,6,16,14,0.988,13,130,4562,1
01-04-2023 12:00,01-04-2023,12,5,128,128,6,16,15,0.91,13,128,4562,1
01-04-2023 13:00,01-04-2023,13,5,133,133,6,16,16,0.951,15,133,4562,1
01-04-2023 14:00,01-04-2023,14,5,123,123,6,15,13,0.99,12,120,4565,1
01-04-2023 15:00,01-04-2023,15,5,179,179,6,22,24,0.95,22,179,4565,1
01-04-2023 16:00,01-04-2023,16,5,134,134,6,16,17,0.95,16,134,4565,1
01-04-2023 17:00,01-04-2023,17,5,156,156,6,19,18,0.954,17,156,4565,1
01-04-2023 18:00,01-04-2023,18,5,178,178,6,21,19,0.938,17,170,4573,1
01-04-2023 19:00,01-04-2023,19,5,121,121,6,15,15,0.926,13,121,4573,1
01-04-2023 20:00,01-04-2023,20,5,119,119,6,14,15,0.981,14,119,4573,1
01-04-2023 21:00,01-04-2023,21,5,117,117,6,14,15,0.923,13,117,4573,1
01-04-2023 22:00,01-04-2023,22,5,65,65,6,8,6,0.965,5,50,4588,0
01-04-2023 23:00,01-04-2023,23,5,73,73,6,9,9,0.978,8,73,4588,1
02-04-2023 00:00,02-04-2023,0,6,27,27,6,4,3,0.931,2,20,4595,0
02-04-2023 01:00,02-04-2023,1,6,37,37,6,5,3,0.942,2,20,4612,0
02-04-2023 02:00,02-04-2023,2,6,29,29,6,4,3,0.984,2,20,4621,0
02-04-2023 03:00,02-04-2023,3,6,32,32,6,4,5,0.971,4,32,4621,1
02-04-2023 04:00,02-04-2023,4,6,32,32,6,4,3,0.948,2,20,4633,0
02-04-2023 05:00,02-04-2023,5,6,34,34,6,5,5,0.984,4,34,4633,1
02-04-2023 06:00,02-04-2023,6,6,77,77,6,10,12,0.984,11,77,4633,1
02-04-2023 07:00,02-04-2023,7,6,91,91,6,11,11,0.965,10,91,4633,1
02-04-2023 08:00,02-04-2023,8,6,102,102,6,13,12,0.942,11,102,4633,1
02-04-2023 09:00,02-04-2023,9,6,78,78,6,10,8,0.952,7,70,4641,1
02-04-2023 10:00,02-04-2023,10,6,134,134,6,16,17,0.966,16,134,4641,1
02-04-2023 11:00,02-04-2023,11,6,125,125,6,15,17,0.956,16,125,4641,1
02-04-2023 12:00,02-04-2023,12,6,136,136,6,17,15,0.979,14,136,4641,1
02-04-2023 13:00,02-04-2023,13,6,132,132,6,16,14,0.929,13,130,4643,1
02-04-2023 14:00,02-04-2023,14,6,125,125,6,15,15,0.93,13,125,4643,1
02-04-2023 15:00,02-04-2023,15,6,160,160,6,19,18,0.964,17,160,4643,1
02-04-2023 16:00,02-04-2023,16,6,176,176,6,21,21,0.95,19,176,4643,1
02-04-2023 17:00,02-04-2023,17,6,151,151,6,18,17,0.947,16,151,4643,1
02-04-2023 18:00,02-04-2023,18,6,162,162,6,20,20,0.925,18,162,4643,1
02-04-2023 19:00,02-04-2023,19,6,108,108,6,13,11,0.96,10,100,4651,1
02-04-2023 20:00,02-04-2023,20,6,111,111,6,14,15,0.959,14,111,4651,1
02-04-2023 21:00,02-04-2023,21,6,125,125,6,15,14,0.973,13,125,4651,1
02-04-2023 22:00,02-04-2023,22,6,74,74,6,9,11,0.961,10,74,4651,1
02-04-2023 23:00,02-04-2023,23,6,68,68,6,9,11,0.957,10,68,4651,1
03-04-2023 00:00,03-04-2023,0,0,36,36,6,5,3,0.984,2,20,4667,0
03-04-2023 01:00,03-04-2023,1,0,37,37,6,5,5,0.934,4,37,4667,1
03-04-2023 02:00,03-04-2023,2,0,33,33,6,4,4,0.971,3,30,4670,1
03-04-2023 03:00,03-04-2023,3,0,38,38,6,5,3,0.927,2,20,4688,0
03-04-2023 04:00,03-04-2023,4,0,39,39,6,5,7,0.943,6,39,4688,1
03-04-2023 05:00,03-04-2023,5,0,35,35,6,5,7,0.936,6,35,4688,1
03-04-2023 06:00,03-04-2023,6,0,94,94,6,12,12,0.976,11,94,4688,1
03-04-2023 07:00,03-04-2023,7,0,100,100,6,12,11,0.959,10,100,4688,1
03-04-2023 08:00,03-04-2023,8,0,94,94,6,12,13,0.96,12,94,4688,1
03-04-2023 09:00,03-04-2023,9,0,97,97,6,12,11,0.938,10,97,4688,1
03-04-2023 10:00,03-04-2023,10,0,171,171,6,21,23,0.954,21,171,4688,1
03-04-2023 11:00,03-04-2023,11,0,143,143,6,17,16,0.945,15,143,4688,1
03-04-2023 12:00,03-04-2023,12,0,142,142,6,17,18,0.968,17,142,4688,1
03-04-2023 13:00,03-04-2023,13,0,139,139,6,17,16,0.94,15,139,4688,1
03-04-2023 14:00,03-04-2023,14,0,155,155,6,19,18,0.987,17,155,4688,1
03-04-2023 15:00,03-04-2023,15,0,168,168,6,20,19,0.926,17,168,4688,1
03-04-2023 16:00,03-04-2023,16,0,162,162,6,20,19,0.944,17,162,4688,1
03-04-2023 17:00,03-04-2023,17,0,189,189,6,23,21,0.99,20,189,4688,1
03-04-2023 18:00,03-04-2023,18,0,190,190,6,23,25,0.951,23,190,4688,1
03-04-2023 19:00,03-04-2023,19,0,128,128,6,16,17,0.934,15,128,4688,1
03-04-2023 20:00,03-04-2023,20,0,114,114,6,14,16,0.964,15,114,4688,1
03-04-2023 21:00,03-04-2023,21,0,145,145,6,18,16,0.95,15,145,4688,1
03-04-2023 22:00,03-04-2023,22,0,69,69,6,9,7,0.943,6,60,4697,1
03-04-2023 23:00,03-04-2023,23,0,78,78,6,10,8,0.938,7,70,4705,1
04-04-2023 00:00,04-04-2023,0,1,31,31,6,4,2,0.99,1,10,4726,0
04-04-2023 01:00,04-04-2023,1,1,39,39,6,5,4,0.955,3,30,4735,0
04-04-2023 02:00,04-04-2023,2,1,33,33,6,4,6,0.921,5,33,4735,1
04-04-2023 03:00,04-04-2023,3,1,39,39,6,5,5,0.99,4,39,4735,1
04-04-2023 04:00,04-04-2023,4,1,37,37,6,5,6,0.972,5,37,4735,1
04-04-2023 05:00,04-04-2023,5,1,34,34,6,5,3,0.945,2,20,4749,0
04-04-2023 06:00,04-04-2023,6,1,94,94,6,12,14,0.941,13,94,4749,1
04-04-2023 07:00,04-04-2023,7,1,103,103,6,13,11,0.973,10,100,4752,1
04-04-2023 08:00,04-04-2023,8,1,98,98,6,12,10,0.955,9,90,4760,1
04-04-2023 09:00,04-04-2023,9,1,102,102,6,13,11,0.921,10,100,4762,1
04-04-2023 10:00,04-04-2023,10,1,169,169,6,20,18,0.99,17,169,4762,1
04-04-2023 11:00,04-04-2023,11,1,128,128,6,16,14,0.951,13,128,4762,1
04-04-2023 12:00,04-04-2023,12,1,165,165,6,20,21,0.99,20,165,4762,1
04-04-2023 13:00,04-04-2023,13,1,147,147,6,18,20,0.986,19,147,4762,1
04-04-2023 14:00,04-04-2023,14,1,136,136,6,17,15,0.94,14,136,4762,1
04-04-2023 15:00,04-04-2023,15,1,152,152,6,18,16,0.981,15,150,4764,1
04-04-2023 16:00,04-04-2023,16,1,168,168,6,20,18,0.947,17,168,4764,1
04-04-2023 17:00,04-04-2023,17,1,183,183,6,22,20,0.923,18,180,4767,1
04-04-2023 18:00,04-04-2023,18,1,169,169,6,20,19,0.952,18,169,4767,1
04-04-2023 19:00,04-04-2023,19,1,150,150,6,18,17,0.968,16,150,4767,1
04-04-2023 20:00,04-04-2023,20,1,119,119,6,14,14,0.951,13,119,4767,1
04-04-2023 21:00,04-04-2023,21,1,134,134,6,16,14,0.954,13,130,4771,1
04-04-2023 22:00,04-04-2023,22,1,66,66,6,8,8,0.983,7,66,4771,1
04-04-2023 23:00,04-04-2023,23,1,75,75,6,9,10,0.962,9,75,4771,1
05-04-2023 00:00,05-04-2023,0,2,39,39,6,5,5,0.943,4,39,4771,1
05-04-2023 01:00,05-04-2023,1,2,35,35,6,5,7,0.974,6,35,4771,1
05-04-2023 02:00,05-04-2023,2,2,29,29,6,4,3,0.964,2,20,4780,0
05-04-2023 03:00,05-04-2023,3,2,37,37,6,5,4,0.91,3,30,4787,1
05-04-2023 04:00,05-04-2023,4,2,38,38,6,5,3,0.969,2,20,4805,0
05-04-2023 05:00,05-04-2023,5,2,38,38,6,5,3,0.968,2,20,4823,0
05-04-2023 06:00,05-04-2023,6,2,107,107,6,13,14,0.96,13,107,4823,1
05-04-2023 07:00,05-04-2023,7,2,89,89,6,11,12,0.978,11,89,4823,1
05-04-2023 08:00,05-04-2023,8,2,103,103,6,13,15,0.947,14,103,4823,1
05-04-2023 09:00,05-04-2023,9,2,107,107,6,13,11,0.967,10,100,4830,1
05-04-2023 10:00,05-04-2023,10,2,125,125,6,15,13,0.929,12,120,4835,1
05-04-2023 11:00,05-04-2023,11,2,150,150,6,18,19,0.968,18,150,4835,1
05-04-2023 12:00,05-04-2023,12,2,140,140,6,17,18,0.99,17,140,4835,1
05-04-2023 13:00,05-04-2023,13,2,145,145,6,18,19,0.94,17,145,4835,1
05-04-2023 14:00,05-04-2023,14,2,150,150,6,18,17,0.945,16,150,4835,1
05-04-2023 15:00,05-04-2023,15,2,164,164,6,20,20,0.946,18,164,4835,1
05-04-2023 16:00,05-04-2023,16,2,161,161,6,19,19,0.963,18,161,4835,1
05-04-2023 17:00,05-04-2023,17,2,171,171,6,21,19,0.939,17,170,4836,1
05-04-2023 18:00,05-04-2023,18,2,156,156,6,19,18,0.968,17,156,4836,1
05-04-2023 19:00,05-04-2023,19,2,122,122,6,15,16,0.977,15,122,4836,1
05-04-2023 20:00,05-04-2023,20,2,141,141,6,17,15,0.971,14,140,4837,1
05-04-2023 21:00,05-04-2023,21,2,122,122,6,15,14,0.925,12,120,4839,1
05-04-2023 22:00,05-04-2023,22,2,77,77,6,10,12,0.98,11,77,4839,1
05-04-2023 23:00,05-04-2023,23,2,76,76,6,9,8,0.979,7,70,4845,1
06-04-2023 00:00,06-04-2023,0,3,32,32,6,4,2,0.977,1,10,4867,0
06-04-2023 01:00,06-04-2023,1,3,35,35,6,5,5,0.967,4,35,4867,1
06-04-2023 02:00,06-04-2023,2,3,40,40,6,5,6,0.964,5,40,4867,1
06-04-2023 03:00,06-04-2023,3,3,34,34,6,5,7,0.981,6,34,4867,1
06-04-2023 04:00,06-04-2023,4,3,35,35,6,5,4,0.99,3,30,4872,1
06-04-2023 05:00,06-04-2023,5,3,38,38,6,5,3,0.941,2,20,4890,0
06-04-2023 06:00,06-04-2023,6,3,104,104,6,13,11,0.982,10,100,4894,1
06-04-2023 07:00,06-04-2023,7,3,96,96,6,12,13,0.958,12,96,4894,1
06-04-2023 08:00,06-04-2023,8,3,93,93,6,11,9,0.957,8,80,4907,1
06-04-2023 09:00,06-04-2023,9,3,109,109,6,13,11,0.929,10,100,4916,1
06-04-2023 10:00,06-04-2023,10,3,167,167,6,20,21,0.954,20,167,4916,1
06-04-2023 11:00,06-04-2023,11,3,158,158,6,19,21,0.94,19,158,4916,1
06-04-2023 12:00,06-04-2023,12,3,147,147,6,18,18,0.951,17,147,4916,1
06-04-2023 13:00,06-04-2023,13,3,137,137,6,17,17,0.938,15,137,4916,1
06-04-2023 14:00,06-04-2023,14,3,137,137,6,17,16,0.951,15,137,4916,1
06-04-2023 15:00,06-04-2023,15,3,178,178,6,21,23,0.952,21,178,4916,1
06-04-2023 16:00,06-04-2023,16,3,176,176,6,21,20,0.962,19,176,4916,1
06-04-2023 17:00,06-04-2023,17,3,190,190,6,23,23,0.928,21,190,4916,1
06-04-2023 18:00,06-04-2023,18,3,180,180,6,22,23,0.931,21,180,4916,1
06-04-2023 19:00,06-04-2023,19,3,118,118,6,14,12,0.967,11,110,4924,1
06-04-2023 20:00,06-04-2023,20,3,145,145,6,18,18,0.944,16,145,4924,1
06-04-2023 21:00,06-04-2023,21,3,123,123,6,15,17,0.981,16,123,4924,1
06-04-2023 22:00,06-04-2023,22,3,71,71,6,9,9,0.965,8,71,4924,1
06-04-2023 23:00,06-04-2023,23,3,75,75,6,9,11,0.972,10,75,4924,1
07-04-2023 00:00,07-04-2023,0,4,42,42,6,5,7,0.988,6,42,4924,1
07-04-2023 01:00,07-04-2023,1,4,46,46,6,6,8,0.954,7,46,4924,1
07-04-2023 02:00,07-04-2023,2,4,38,38,6,5,4,0.949,3,30,4932,0
07-04-2023 03:00,07-04-2023,3,4,36,36,6,5,6,0.977,5,36,4932,1
07-04-2023 04:00,07-04-2023,4,4,38,38,6,5,5,0.97,4,38,4932,1
07-04-2023 05:00,07-04-2023,5,4,39,39,6,5,6,0.956,5,39,4932,1
07-04-2023 06:00,07-04-2023,6,4,95,95,6,12,10,0.988,9,90,4937,1
07-04-2023 07:00,07-04-2023,7,4,112,112,6,14,14,0.956,13,112,4937,1
07-04-2023 08:00,07-04-2023,8,4,99,99,6,12,13,0.961,12,99,4937,1
07-04-2023 09:00,07-04-2023,9,4,101,101,6,12,13,0.96,12,101,4937,1
07-04-2023 10:00,07-04-2023,10,4,154,154,6,19,17,0.941,16,154,4937,1
07-04-2023 11:00,07-04-2023,11,4,151,151,6,18,20,0.962,19,151,4937,1
07-04-2023 12:00,07-04-2023,12,4,156,156,6,19,19,0.988,18,156,4937,1
07-04-2023 13:00,07-04-2023,13,4,139,139,6,17,17,0.969,16,139,4937,1
07-04-2023 14:00,07-04-2023,14,4,140,140,6,17,15,0.961,14,140,4937,1
07-04-2023 15:00,07-04-2023,15,4,156,156,6,19,21,0.957,20,156,4937,1
07-04-2023 16:00,07-04-2023,16,4,177,177,6,21,21,0.967,20,177,4937,1
07-04-2023 17:00,07-04-2023,17,4,181,181,6,22,22,0.975,21,181,4937,1
07-04-2023 18:00,07-04-2023,18,4,177,177,6,21,21,0.972,20,177,4937,1
07-04-2023 19:00,07-04-2023,19,4,152,152,6,18,20,0.953,19,152,4937,1
07-04-2023 20:00,07-04-2023,20,4,134,134,6,16,14,0.966,13,130,4941,1
07-04-2023 21:00,07-04-2023,21,4,141,141,6,17,17,0.97,16,141,4941,1
07-04-2023 22:00,07-04-2023,22,4,67,67,6,8,9,0.94,8,67,4941,1
07-04-2023 23:00,07-04-2023,23,4,71,71,6,9,11,0.963,10,71,4941,1
08-04-2023 00:00,08-04-2023,0,5,35,35,6,5,4,0.917,3,30,4946,1
08-04-2023 01:00,08-04-2023,1,5,35,35,6,5,3,0.97,2,20,4961,0
08-04-2023 02:00,08-04-2023,2,5,32,32,6,4,5,0.973,4,32,4961,1
08-04-2023 03:00,08-04-2023,3,5,33,33,6,4,4,0.975,3,30,4964,1
08-04-2023 04:00,08-04-2023,4,5,29,29,6,4,3,0.952,2,20,4973,0
08-04-2023 05:00,08-04-2023,5,5,32,32,6,4,2,0.966,1,10,4995,0
08-04-2023 06:00,08-04-2023,6,5,94,94,6,12,14,0.988,13,94,4995,1
08-04-2023 07:00,08-04-2023,7,5,92,92,6,11,10,0.988,9,90,4997,1
08-04-2023 08:00,08-04-2023,8,5,91,91,6,11,10,0.959,9,90,4998,1
08-04-2023 09:00,08-04-2023,9,5,88,88,6,11,12,0.963,11,88,4998,1
08-04-2023 10:00,08-04-2023,10,5,132,132,6,16,14,0.982,13,130,5000,1
08-04-2023 11:00,08-04-2023,11,5,125,125,6,15,16,0.93,14,125,5000,1
08-04-2023 12:00,08-04-2023,12,5,139,139,6,17,18,0.954,17,139,5000,1
08-04-2023 13:00,08-04-2023,13,5,136,136,6,17,17,0.987,16,136,5000,1
08-04-2023 14:00,08-04-2023,14,5,137,137,6,17,19,0.98,18,137,5000,1
08-04-2023 15:00,08-04-2023,15,5,147,147,6,18,17,0.967,16,147,5000,1
08-04-2023 16:00,08-04-2023,16,5,127,127,6,15,13,0.93,12,120,5007,1
08-04-2023 17:00,08-04-2023,17,5,167,167,6,20,22,0.959,21,167,5007,1
08-04-2023 18:00,08-04-2023,18,5,148,148,6,18,20,0.948,18,148,5007,1
08-04-2023 19:00,08-04-2023,19,5,112,112,6,14,12,0.967,11,110,5009,1
08-04-2023 20:00,08-04-2023,20,5,127,127,6,15,17,0.944,16,127,5009,1
08-04-2023 21:00,08-04-2023,21,5,117,117,6,14,14,0.939,13,117,5009,1
08-04-2023 22:00,08-04-2023,22,5,71,71,6,9,11,0.919,10,71,5009,1
08-04-2023 23:00,08-04-2023,23,5,69,69,6,9,9,0.984,8,69,5009,1
09-04-2023 00:00,09-04-2023,0,6,35,35,6,5,4,0.952,3,30,5014,1
09-04-2023 01:00,09-04-2023,1,6,29,29,6,4,3,0.963,2,20,5023,0
09-04-2023 02:00,09-04-2023,2,6,36,36,6,5,6,0.96,5,36,5023,1
09-04-2023 03:00,09-04-2023,3,6,34,34,6,5,5,0.939,4,34,5023,1
09-04-2023 04:00,09-04-2023,4,6,32,32,6,4,3,0.935,2,20,5035,0
09-04-2023 05:00,09-04-2023,5,6,33,33,6,4,6,0.94,5,33,5035,1
09-04-2023 06:00,09-04-2023,6,6,75,75,6,9,7,0.946,6,60,5050,1
09-04-2023 07:00,09-04-2023,7,6,91,91,6,11,9,0.967,8,80,5061,1
09-04-2023 08:00,09-04-2023,8,6,81,81,6,10,10,0.944,9,81,5061,1
09-04-2023 09:00,09-04-2023,9,6,78,78,6,10,11,0.99,10,78,5061,1
09-04-2023 10:00,09-04-2023,10,6,116,116,6,14,16,0.981,15,116,5061,1
09-04-2023 11:00,09-04-2023,11,6,143,143,6,17,17,0.976,16,143,5061,1
09-04-2023 12:00,09-04-2023,12,6,125,125,6,15,13,0.958,12,120,5066,1
09-04-2023 13:00,09-04-2023,13,6,148,148,6,18,18,0.99,17,148,5066,1
09-04-2023 14:00,09-04-2023,14,6,126,126,6,15,17,0.956,16,126,5066,1
09-04-2023 15:00,09-04-2023,15,6,133,133,6,16,15,0.959,14,133,5066,1
09-04-2023 16:00,09-04-2023,16,6,140,140,6,17,19,0.963,18,140,5066,1
09-04-2023 17:00,09-04-2023,17,6,169,169,6,20,19,0.974,18,169,5066,1
09-04-2023 18:00,09-04-2023,18,6,152,152,6,18,17,0.973,16,152,5066,1
09-04-2023 19:00,09-04-2023,19,6,115,115,6,14,13,0.95,12,115,5066,1
09-04-2023 20:00,09-04-2023,20,6,122,122,6,15,15,0.949,14,122,5066,1
09-04-2023 21:00,09-04-2023,21,6,126,126,6,15,13,0.973,12,120,5072,1
09-04-2023 22:00,09-04-2023,22,6,72,72,6,9,9,0.974,8,72,5072,1
09-04-2023 23:00,09-04-2023,23,6,74,74,6,9,7,0.952,6,60,5086,1
10-04-2023 00:00,10-04-2023,0,0,36,36,6,5,7,0.928,6,36,5086,1
10-04-2023 01:00,10-04-2023,1,0,33,33,6,4,5,0.956,4,33,5086,1
10-04-2023 02:00,10-04-2023,2,0,35,35,6,5,7,0.972,6,35,5086,1
10-04-2023 03:00,10-04-2023,3,0,37,37,6,5,5,0.99,4,37,5086,1
10-04-2023 04:00,10-04-2023,4,0,34,34,6,5,5,0.936,4,34,5086,1
10-04-2023 05:00,10-04-2023,5,0,34,34,6,5,3,0.951,2,20,5100,0
10-04-2023 06:00,10-04-2023,6,0,100,100,6,12,12,0.952,11,100,5100,1
10-04-2023 07:00,10-04-2023,7,0,97,97,6,12,11,0.987,10,97,5100,1
10-04-2023 08:00,10-04-2023,8,0,98,98,6,12,12,0.959,11,98,5100,1
10-04-2023 09:00,10-04-2023,9,0,92,92,6,11,9,0.942,8,80,5112,1
10-04-2023 10:00,10-04-2023,10,0,144,144,6,17,15,0.971,14,140,5116,1
10-04-2023 11:00,10-04-2023,11,0,136,136,6,17,16,0.952,15,136,5116,1
10-04-2023 12:00,10-04-2023,12,0,157,157,6,19,17,0.936,15,150,5123,1
10-04-2023 13:00,10-04-2023,13,0,159,159,6,19,20,0.942,18,159,5123,1
10-04-2023 14:00,10-04-2023,14,0,125,125,6,15,17,0.99,16,125,5123,1
10-04-2023 15:00,10-04-2023,15,0,158,158,6,19,19,0.968,18,158,5123,1
10-04-2023 16:00,10-04-2023,16,0,150,150,6,18,19,0.962,18,150,5123,1
10-04-2023 17:00,10-04-2023,17,0,162,162,6,20,20,0.955,19,162,5123,1
